Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-08-08,3.45201,3.50962,3.45201,3.50318,13464.434687616
2017-08-09,3.49683,3.49683,3.42007,3.49683,4375.9412734752
2017-08-10,3.39448,3.49039,3.38813,3.47759,3565.5817783872
2017-08-11,3.47759,3.57994,3.38813,3.45201,59889.533481734
2017-08-14,3.45201,3.57994,3.36254,3.48395,77113.356204605
2017-08-16,3.50318,3.50962,3.40092,3.50962,9052.2255765984
2017-08-17,3.50962,3.63103,3.47115,3.58621,14612.538419818
2017-08-18,3.58621,3.58621,3.58621,3.58621,1502.8485181632
2017-08-21,3.47115,3.59918,3.47115,3.57341,7508.5757412
2017-08-22,3.51597,3.59918,3.48395,3.548,117329.85455943
2017-08-23,3.51597,3.548,3.49039,3.54147,66120.801319488
2017-08-24,3.57341,3.695,3.53512,3.57341,114698.16959776
2017-08-25,3.68856,3.7205,3.57341,3.71414,186136.74259691
2017-08-28,3.7077,3.7077,3.60544,3.64391,155005.33754645
2017-08-29,3.64391,3.65662,3.52877,3.60544,223052.86773538
2017-08-30,3.64391,3.67576,3.57341,3.62459,70886.621846544
2017-08-31,3.57341,3.61824,3.548,3.59265,55694.931395971
2017-09-01,3.66941,3.66941,3.56071,3.61197,1789.5911087328
2017-09-04,3.61197,3.61197,3.55436,3.57994,2247.4725577056
2017-09-05,3.63738,3.63738,3.55436,3.57994,1277.3079034464
2017-09-06,3.55436,3.63103,3.55436,3.63103,2725.754665296
2017-09-07,3.55436,3.60544,3.548,3.60544,7615.1125139808
2017-09-08,3.55436,3.55436,3.47115,3.50962,19968.844676861
2017-09-11,3.51597,3.56715,3.50962,3.50962,1533.4495060896
2017-09-12,3.38813,3.51597,3.38813,3.51597,2833.424808
2017-09-13,3.50962,3.50962,3.50962,3.50962,791.0922063936
2017-09-14,3.50962,3.50962,3.48395,3.48395,1076.70142704
2017-09-15,3.50318,3.51597,3.42642,3.42642,25733.164106256
2017-09-18,3.43286,3.50318,3.42007,3.47759,29883.564765014
2017-09-19,3.45201,3.49683,3.40736,3.48395,343.4110867296
2017-09-20,3.48395,3.51597,3.48395,3.51597,6501.0098794752
2017-09-21,3.45845,3.45845,3.45845,3.45845,360.4116355776
